zipcode,centile,superzip,rank,city,state,adultpop,households,college,income
4443,13.53722,0,18852,Guilford,ME,1768,735,13.29186%,42.15833
77458,13.5367,0,,Midfield,TX,141,68,4.96454%,56.50663
38050,13.53658,0,,Maury City,TN,288,101,12.5%,43.51823
48466,13.53622,0,18853,Peck,MI,1036,446,6.17761%,54.41316
44505,13.53192,0,18854,Youngstown,OH,14624,5196,12.37691%,43.72876
59275,13.52783,0,,Westby,MT,278,112,11.51079%,45.22073
81020,13.52756,0,18855,Aguilar,CO,722,280,14.40443%,40.23354
36875,13.52643,0,18856,Seale,AL,3376,1365,9.59716%,48.51719
34705,13.52509,0,18857,Astatula,FL,1490,606,9.39597%,48.85324
67623,13.52462,0,,Alton,KS,236,97,7.20339%,52.6309
71403,13.52383,0,18858,Anacoco,LA,2646,1171,10.1285%,47.58879
47581,13.52237,0,18859,Shoals,IN,2651,1080,5.99774%,54.70475
34653,13.51522,0,18860,New Port Richey,FL,23387,8616,9.7319%,48.26482
62449,13.50819,0,18861,Oblong,IL,2242,901,9.72346%,48.2779
65552,13.50729,0,18862,Plato,MO,1025,438,9.7561%,48.21775
76932,13.5065,0,18863,Big Lake,TX,1855,853,9.6496%,48.39951
19955,13.50595,0,,Kenton,DE,154,67,9.09091%,49.3619
13101,13.5055,0,18864,Mc Graw,NY,1479,653,8.24882%,50.81203
74955,13.50269,0,18865,Sallisaw,OK,8769,3818,13.25123%,42.18971
17098,13.49979,0,18866,Williamstown,PA,1786,759,6.77492%,53.34877
16422,13.49929,0,,Harmonsburg,PA,33,16,12.12121%,44.1315
87829,13.49909,0,18867,Quemado,NM,707,291,15.13437%,38.93902
67051,13.49881,0,,Geuda Springs,KS,307,141,6.18892%,54.34778
95317,13.49861,0,,El Nido,CA,407,172,11.54791%,45.1122
28634,13.49755,0,18868,Harmony,NC,3451,1467,7.15735%,52.67144
47524,13.49648,0,,Decker,IN,447,173,8.50112%,50.35567
75235,13.49352,0,18869,Dallas,TX,10334,3379,14.86356%,39.39014
78369,13.49058,0,,Mirando City,TX,388,158,14.17526%,40.57352
24613,13.49024,0,18870,Falls Mills,VA,815,379,9.93865%,47.87385
41033,13.4895,0,18871.5,De Mossville,KY,1253,575,6.22506%,54.27325
56019,13.4895,0,18871.5,Comfrey,MN,638,269,5.79937%,55.00681
35610,13.48857,0,18873,Anderson,AL,1489,654,8.12626%,50.9964
39657,13.48774,0,18874,Osyka,MS,1555,708,13.63344%,41.50584
72587,13.48728,0,,Wiseman,AR,107,56,14.95327%,39.228
29571,13.48443,0,18875,Marion,SC,10274,4532,11.30037%,45.52279
91605,13.47276,0,18876,North Hollywood,CA,32262,12176,12.68365%,43.13773
56748,13.46378,0,,Plummer,MN,442,173,8.59729%,50.17915
36262,13.46343,0,18877,Fruithurst,AL,829,352,9.89144%,47.94577
24549,13.46241,0,18878,Dry Fork,VA,2889,1335,7.44202%,52.16409
39735,13.46066,0,18879,Ackerman,MS,3491,1465,13.37726%,41.93604
53953,13.45967,0,,Packwaukee,WI,133,57,6.76692%,53.32524
37381,13.45807,0,18880,Spring City,TN,5681,2328,9.99824%,47.75486
39572,13.45616,0,18881,Pearlington,MS,1302,524,9.75422%,48.1746
78164,13.45503,0,18882,Yorktown,TX,2792,1097,12.03438%,44.24395
73042,13.45407,0,18883,Gracemont,OK,718,314,11.42061%,45.29919
17076,13.45386,0,,Oakland Mills,PA,50,31,18%,33.96099
31761,13.45367,0,18884,Jakin,GA,623,278,9.63082%,48.3812
4649,13.45324,0,18885,Jonesport,ME,974,409,14.57905%,39.8478
75661,13.45248,0,18886,Karnack,TX,1787,769,10.91214%,46.16613
45130,13.45133,0,18887,Hamersville,OH,2401,1088,4.99792%,56.35756
15444,13.45056,0,,Hiller,PA,400,158,12.25%,43.85952
68014,13.4504,0,,Bruno,NE,196,79,6.63265%,53.53053
85539,13.44938,0,18888,Miami,AZ,3513,1469,9.22289%,49.06638
68659,13.44838,0,,Rogers,NE,152,66,5.92105%,54.75575
63740,13.44736,0,18889,Chaffee,MO,3546,1509,9.02425%,49.40767
35650,13.44383,0,18890,Moulton,AL,9298,4035,8.19531%,50.83556
71842,13.44088,0,18891,Horatio,AR,1454,674,11.41678%,45.28219
12974,13.4402,0,18892,Port Henry,NY,1049,398,9.15157%,49.17753
87580,13.43985,0,,Valdez,NM,197,57,13.70558%,41.32931
31773,13.43917,0,18893,Ochlocknee,GA,2287,1037,8.2641%,50.7035
48432,13.43839,0,18894,Filion,MI,554,233,6.6787%,53.43507
79373,13.43762,0,18895,Tahoka,TX,2268,997,13.13933%,42.30086
32460,13.436,0,18896,Sneads,FL,3625,1078,10.12414%,47.49334
45768,13.43462,0,18897,Newport,OH,1391,604,6.47017%,53.78943
76067,13.43022,0,18898,Mineral Wells,TX,14629,5402,10.55438%,46.74931
36105,13.4237,0,18899,Montgomery,AL,9118,3861,14.0601%,40.70689
62325,13.42111,0,,Coatsburg,IL,311,127,5.78778%,54.95974
58656,13.42095,0,,Taylor,ND,287,121,13.58885%,41.5163
83808,13.42085,0,,Calder,ID,81,33,17.28395%,35.14175
64752,13.42067,0,18900,Hume,MO,557,237,9.69479%,48.21775
93705,13.41511,0,18901,Fresno,CA,19687,8604,12.79017%,42.88144
35097,13.40938,0,18902,Locust Fork,AL,1207,537,5.4681%,55.49847
24963,13.4084,0,18903,Peterstown,WV,2342,995,10.50384%,46.81993
79545,13.40742,0,18904,Roscoe,TX,1234,526,14.01945%,40.76051
4950,13.40619,0,18905,Madison,ME,3252,1267,9.7171%,48.16937
77617,13.40519,0,,Gilchrist,TX,405,138,11.11111%,45.766
99927,13.40505,0,,Point Baker,AK,106,35,15.09434%,38.9011
47837,13.40479,0,18906,Carbon,IN,828,375,7.97101%,51.17293
83464,13.4045,0,,Leadore,ID,230,101,14.78261%,39.43198
85632,13.4043,0,,San Simon,AZ,480,196,14.58333%,39.77327
79324,13.40415,0,,Enochs,TX,62,33,17.74193%,34.3245
75844,13.40317,0,18907,Grapeland,TX,3515,1503,11.3798%,45.2835
95327,13.40027,0,18908,Jamestown,CA,7035,1514,6.32552%,53.99211
95012,13.39706,0,18909,Castroville,CA,4670,1781,6.33833%,53.96988
68823,13.39534,0,18910,Burwell,NE,1601,643,13.17926%,42.17925
27962,13.39348,0,18911,Plymouth,NC,5183,2273,12.27089%,43.74184
75670,13.38926,0,18912,Marshall,TX,10206,4217,13.58025%,41.48492
34613,13.38326,0,18913,Brooksville,FL,11631,4600,12.3979%,43.52216
68722,13.37994,0,,Butte,NE,445,152,12.35955%,43.58623
47223,13.37944,0,18914,Butlerville,IN,1395,441,5.51971%,55.36901
26040,13.37859,0,18915,McMechen,WV,1691,677,12.00473%,44.19034
32187,13.37776,0,18916,San Mateo,FL,1306,572,10.56662%,46.66824
51344,13.37739,0,,Gruver,IA,67,31,8.95522%,49.44428
28790,13.37691,0,18917,Zirconia,NC,1646,703,7.89793%,51.26446
62414,13.37616,0,18918,Beecher City,IL,1078,456,7.05009%,52.72374
60910,13.37577,0,,Aroma Park,IL,369,143,5.96206%,54.5923
93276,13.37563,0,,Tupman,CA,125,49,4.8%,56.59423
50434,13.37551,0,,Fertile,IA,291,127,8.59107%,50.05624
55931,13.37538,0,,Eitzen,MN,213,75,6.57277%,53.53053
99346,13.37526,0,,Plymouth,WA,213,82,5.16432%,55.95744
74432,13.37337,0,18919,Eufaula,OK,6672,2678,13.75899%,41.14494
80430,13.37154,0,,Coalmont,CO,16,5,12.5%,43.31425
33607,13.36736,0,18920,Tampa,FL,15182,5636,14.35911%,40.10932
24315,13.36243,0,18921,Bland,VA,2792,959,8.63181%,49.97647
68810,13.36153,0,18922,Alda,NE,513,229,6.62768%,53.422
81062,13.36101,0,18923,Olney Springs,CO,1356,258,12.16814%,43.8739
44629,13.36025,0,18924,Gnadenhutten,OH,1408,627,8.52273%,50.153
54459,13.35963,0,18925,Ogema,WI,855,381,12.16374%,43.87652
15759,13.35887,0,18926,Marion Center,PA,1895,767,11.02902%,45.83138
43963,13.35809,0,18927,Tiltonsville,OH,947,372,9.5037%,48.45835
37650,13.35533,0,18928,Erwin,TN,9115,3682,9.56665%,48.34982
17845,13.35244,0,18929,Millmont,PA,1411,579,6.94543%,52.86104
37023,13.35178,0,18930,Big Rock,TN,981,438,6.32008%,53.9385
50861,13.35146,0,,Shannon City,IA,211,97,7.58294%,51.75873
52571,13.35112,0,18931,Moravia,IA,998,444,9.81964%,47.90393
14715,13.35028,0,18932,Bolivar,NY,2063,897,9.98546%,47.61495
65685,13.34954,0,18933,Louisburg,MO,647,282,11.4374%,45.1122
59926,13.34927,0,,Martin City,MT,342,118,9.06433%,49.19845
32423,13.34894,0,18934,Bascom,FL,846,351,7.0922%,52.5956
68838,13.34863,0,,Farwell,NE,275,119,12%,44.1315
18254,13.34838,0,18935,Tresckow,PA,634,260,7.41325%,52.03202
45205,13.34451,0,18936,Cincinnati,OH,13484,5368,11.07238%,45.72546
97819,13.3408,0,,Bridgeport,OR,48,24,10.41667%,46.85523
80910,13.33659,0,18937,Colorado Springs,CO,15257,6494,10.46733%,46.76762
38674,13.33221,0,18938,Tiplersville,MS,698,309,7.30659%,52.21378
15338,13.3317,0,18939,Greensboro,PA,1181,496,10.16088%,47.29197
87020,13.32897,0,18940,Grants,NM,8765,3618,12.90359%,42.56499
65349,13.32605,0,18941,Slater,MO,1859,724,10.70468%,46.34657
54875,13.32533,0,18942,Springbrook,WI,771,332,10.89494%,46.01706
10002,13.30883,0,18943,New York,NY,59323,18859,16.83158%,35.7864
50076,13.29225,0,18944,Exira,IA,1078,404,11.03896%,45.766
50464,13.29182,0,,Plymouth,IA,485,200,5.97938%,54.48377
85220,13.28537,0,18945,Apache Junction,AZ,23042,9107,8.42375%,50.27068
31033,13.27868,0,18946,Haddock,GA,1305,550,9.27203%,48.80748
58231,13.27822,0,,Fordville,ND,371,164,13.74663%,41.09656
65014,13.27769,0,18947,Bland,MO,1581,662,8.91841%,49.41159
36854,13.27463,0,18948,Valley,AL,9574,4088,8.54397%,50.05624
15557,13.27128,0,18949,Rockwood,PA,2630,1120,10.38023%,46.89184
49632,13.27035,0,18950,Falmouth,MI,754,331,7.42706%,51.9771
68771,13.26983,0,18951,Randolph,NE,1137,478,11.16975%,45.52409
4435,13.26932,0,18952,Exeter,ME,705,293,10.6383%,46.43941
38857,13.26868,0,18953,Mooreville,MS,1628,736,6.63391%,53.33962
27810,13.26736,0,18954,Belhaven,NC,3170,1301,12.58675%,43.07888
86401,13.25922,0,18955,Kingman,AZ,26486,10753,9.99773%,47.5391
25049,13.25189,0,,Comfort,WV,212,100,9.90566%,47.69733
4276,13.25053,0,18956,Rumford,ME,4752,1854,11.99495%,44.0962
39776,13.24887,0,18957,Woodland,MS,1297,560,9.32922%,48.68456
84635,13.24837,0,18958,Hinckley,UT,515,231,8.34951%,50.37267
65705,13.24752,0,18959,Marionville,MO,2569,1105,10.3153%,46.98468
36003,13.24653,0,18960,Autaugaville,AL,1045,440,9.1866%,48.92908
74932,13.24591,0,18961,Cameron,OK,1207,571,10.93621%,45.90984
86504,13.24483,0,18962,Fort Defiance,AZ,2733,1150,13.28211%,41.86412
17887,13.24403,0,,White Deer,PA,200,66,9.5%,48.3812
16680,13.24387,0,,Smithmill,PA,360,146,7.22222%,52.304
4488,13.2436,0,18963,Stetson,ME,652,275,13.03681%,42.28386
36353,13.24309,0,18964,Newville,AL,1193,516,11.48365%,44.94875
32060,13.23835,0,18965,Live Oak,FL,16080,6603,11.25622%,45.33841
92571,13.23027,0,18966,Perris,CA,13373,5929,7.04404%,52.59298
32351,13.22253,0,18967,Quincy,FL,14823,5872,11.4889%,44.93306
75102,13.21826,0,18968,Barry,TX,720,320,6.38889%,53.72013
25301,13.21733,0,18969,Charleston,WV,2687,516,23.96725%,23.42827
18822,13.21596,0,18970,Hallstead,PA,2301,946,9.16993%,48.92647
31518,13.21518,0,18971,Bristol,GA,522,224,3.25671%,59.11398
37317,13.21455,0,18972,Copperhill,TN,1788,764,15.26846%,38.41075
75979,13.21201,0,18973,Woodville,TX,7480,2529,10.9893%,45.783
16917,13.2097,0,18974,Covington,PA,911,387,9.98902%,47.50642
32355,13.2094,0,,Saint Marks,FL,199,68,10.05025%,47.4005
28169,13.2093,0,,Waco,NC,148,62,8.78378%,49.58027
38610,13.20868,0,18975,Blue Mountain,MS,2098,1005,11.77312%,44.42833
48754,13.20793,0,18976,Owendale,MI,635,234,4.88189%,56.30003
29581,13.20694,0,18977,Nichols,SC,2992,1298,9.99332%,47.49072
40142,13.2058,0,18978,Guston,KY,1140,539,2.45614%,60.4765
16929,13.20508,0,18979,Lawrenceville,PA,1485,655,9.15825%,48.92647
23954,13.20436,0,18980,Meherrin,VA,1142,510,9.28196%,48.7081
62884,13.20346,0,18981,Sesser,IL,2135,904,10.35129%,46.85523
32145,13.20219,0,18982,Hastings,FL,2473,1013,9.50263%,48.31451
26143,13.20066,0,18983,Elizabeth,WV,3122,1375,10.50609%,46.58325
38316,13.19925,0,18984,Bradford,TN,2022,858,6.6271%,53.26509
54859,13.19832,0,18985,Minong,WI,1372,574,7.72595%,51.37037
4787,13.19782,0,,Westfield,ME,449,169,11.58129%,44.72646
97147,13.19763,0,,Wheeler,OR,237,74,18.5654%,32.69
45120,13.19697,0,18986,Felicity,OH,2173,951,7.22503%,52.22947
74456,13.19635,0,,Preston,OK,93,51,13.97849%,40.59052
81091,13.19618,0,18987,Weston,CO,531,192,15.63088%,37.74257
77503,13.19238,0,18988,Pasadena,TX,13311,5898,6.49087%,53.4913
88354,13.18869,0,,Weed,NM,125,61,16.8%,35.72494
32976,13.1862,0,18989,Sebastian,FL,8963,3209,10.75533%,46.13997
26431,13.18258,0,18990,Shinnston,WV,4215,1830,11.293%,45.21289
15935,13.1808,0,18991,Hollsopple,PA,2269,973,7.71265%,51.37822
75571,13.17965,0,18992,Omaha,TX,1904,823,10.60924%,46.3858
62930,13.17788,0,18993,Eldorado,IL,4557,1804,10.33575%,46.85523
5058,13.17661,0,,Post Mills,VT,56,27,14.28571%,40.04525
47529,13.17636,0,18994,Elnora,IN,839,366,9.17759%,48.84278
56385,13.17595,0,18995,Villard,MN,649,287,8.93683%,49.25729
16849,13.17566,0,,Lanse,PA,417,171,9.59233%,48.12753
49793,13.17551,0,,Trout Lake,MI,129,49,9.30233%,48.62703
36314,13.17537,0,,Black,AL,377,168,7.95756%,50.94148
47713,13.17312,0,18996,Evansville,IN,7823,2734,13.01291%,42.22763
16402,13.17083,0,18997,Bear Lake,PA,524,234,8.58779%,49.85225
73017,13.17035,0,18998,Cement,OK,1220,525,9.91803%,47.5561
76705,13.16573,0,18999,Waco,TX,15631,6942,10.45359%,46.63294
71467,13.16059,0,19000,Pollock,LA,3077,1345,9.19727%,48.7944
13144,13.15947,0,19001,Richland,NY,1018,392,10.41257%,46.69963
97750,13.1591,0,,Mitchell,OR,307,125,14.98371%,38.82003
52237,13.15873,0,19002,Hopkinton,IA,1060,472,6.88679%,52.77081
26426,13.15746,0,19003,Salem,WV,3570,1433,14.45378%,39.73012
43732,13.15615,0,19004,Cumberland,OH,1194,526,6.78392%,52.94473
79323,13.15489,0,19005,Denver City,TX,3409,1598,9.9736%,47.44757
37145,13.15361,0,19006,Pleasant Shade,TN,1229,537,7.64849%,51.45406
59333,13.15327,0,,Hathaway,MT,20,8,10%,47.4005
67566,13.15317,0,,Partridge,KS,349,144,10.31519%,46.85523
65323,13.1529,0,19007,Calhoun,MO,625,271,9.12%,48.90947
75227,13.14527,0,19008,Dallas,TX,27161,11690,10.6108%,46.34004
14755,13.13727,0,19009,Little Valley,NY,1987,808,9.41117%,48.40604
65337,13.13638,0,19010,La Monte,MO,1236,509,10.67961%,46.21974
14753,13.13583,0,19011,Limestone,NY,770,320,8.57143%,49.85225
17965,13.13517,0,19012,Port Carbon,PA,1641,643,9.07983%,48.97224
78719,13.13443,0,19013,Austin,TX,1047,422,6.30372%,53.74628
75760,13.13365,0,19014,Cushing,TX,1800,735,12.94445%,42.30217
16946,13.13272,0,19015,Tioga,PA,1614,678,10.16109%,47.09452
43331,13.13118,0,19016,Lakeview,OH,3984,1611,6.95281%,52.62305
25239,13.12978,0,19017,Cottageville,WV,1115,481,6.90583%,52.69497
92227,13.12586,0,19018,Brawley,CA,13155,5662,10.36108%,46.73885
3570,13.12016,0,19019,Berlin,NH,7632,2999,7.79612%,51.15854
17224,13.11775,0,19020,Fort Loudon,PA,1153,518,10.49436%,46.50872
62610,13.11739,0,,Alsey,IL,160,70,3.125%,59.20551
69030,13.11727,0,,Haigler,NE,272,94,11.39706%,44.94875
79521,13.11644,0,19021,Haskell,TX,2725,1112,15.00917%,38.72065
4965,13.11532,0,19022,Palmyra,ME,1351,549,10.80681%,45.96214
18828,13.11492,0,,Lawton,PA,117,37,8.54701%,49.85225
4927,13.1143,0,19023,Clinton,ME,2164,964,8.91867%,49.21152
68036,13.11363,0,,Linwood,NE,283,111,5.65371%,54.83028
16342,13.113,0,19024,Polk,PA,1998,584,6.35636%,53.6116
53404,13.10986,0,19025,Racine,WI,9453,3939,9.9122%,47.48288
26588,13.10676,0,19026,Rivesville,WV,1851,790,9.40032%,48.3642
73749,13.10614,0,,Jet,OK,381,151,14.96063%,38.78211
24124,13.10516,0,19027,Narrows,VA,3214,1362,7.52956%,51.58613
58762,13.10423,0,,Newburg,ND,170,68,11.17647%,45.29919
64036,13.1041,0,,Henrietta,MO,307,88,6.84039%,52.77081
44304,13.10329,0,19028,Akron,OH,2633,808,20.66084%,28.95419
56456,13.10253,0,,Jenkins,MN,152,52,3.94737%,57.75277
49342,13.10216,0,19029,Rodney,MI,1191,533,11.67087%,44.44271
15410,13.10161,0,19030,Adah,PA,799,342,11.26408%,45.14358
69367,13.10134,0,,Whitney,NE,201,89,12.93532%,42.26294
79556,13.09892,0,19031,Sweetwater,TX,8616,3666,12.94104%,42.25248
31778,13.09611,0,19032,Pavo,GA,1619,690,9.45028%,48.26613
45682,13.09525,0,19033,South Webster,OH,1522,700,8.21288%,50.39752
79041,13.09426,0,19034,Hale Center,TX,2060,898,12.96117%,42.21456
68108,13.09142,0,19035,Omaha,NE,8299,3057,12.10989%,43.67515
12734,13.08902,0,,Ferndale,NY,438,138,7.99087%,50.77149
47561,13.08865,0,19036,Oaktown,IN,933,390,7.9314%,50.87349
37207,13.08255,0,19037,Nashville,TN,21285,9597,12.72257%,42.61338
71861,13.07629,0,19038,Taylor,AR,1520,652,10%,47.30374
74447,13.07277,0,19039,Okmulgee,OK,11285,4695,12.30837%,43.32471
89024,13.0696,0,,Mesquite,NV,266,99,10.52632%,46.39495
40143,13.06856,0,19040,Hardinsburg,KY,3518,1426,9.60773%,47.96669
83660,13.06669,0,19041,Parma,ID,3297,1438,10.25174%,46.85523
12967,13.06558,0,19042,North Lawrence,NY,720,304,9.86111%,47.52603
37643,13.05889,0,19043,Elizabethton,TN,23661,9844,12.14657%,43.58623
56725,13.05223,0,19044,Goodridge,MN,614,260,8.79479%,49.3619
81084,13.05203,0,,Two Buttes,CO,112,44,8.03571%,50.6695
63945,13.0518,0,19045,Harviell,MO,728,330,9.2033%,48.65057
28761,13.0503,0,19046,Nebo,NC,4742,2046,7.52847%,51.53513
50523,13.04887,0,,Callender,IA,456,213,10.30702%,46.7467
72466,13.04855,0,19047,Smithville,AR,714,323,9.66387%,47.85424
62334,13.04833,0,,Elvaston,IL,113,52,2.65487%,59.93123
15537,13.04666,0,19048,Everett,PA,5948,2512,9.12912%,48.77087
17103,13.04303,0,19049,Harrisburg,PA,7275,2857,11.61512%,44.48455
41238,13.04086,0,19050,Oil Springs,KY,623,293,12.19904%,43.4777
69044,13.04051,0,19051,Trenton,NE,668,256,11.97605%,43.85952
25969,13.04009,0,19052,Jumping Branch,WV,849,379,13.42756%,41.35808
33471,13.03879,0,19053,Moore Haven,FL,3901,1369,11.12535%,45.32272
83451,13.03762,0,,Teton,ID,365,174,9.86301%,47.49726
72351,13.03735,0,19054,Keiser,AR,587,245,9.19932%,48.64011
64784,13.03694,0,19055,Sheldon,MO,934,413,10.27837%,46.77808
75556,13.03654,0,19056,Bloomburg,TX,516,228,11.43411%,44.7853
48659,13.03589,0,19057,Sterling,MI,1830,799,9.18033%,48.66756
70067,13.03475,0,19058,Lafitte,LA,2339,1015,5.89996%,54.32032
15425,13.02987,0,19059,Connellsville,PA,15446,6303,10.81833%,45.84315
79103,13.02402,0,19060,Amarillo,TX,5846,2720,8.53575%,49.77641
42254,13.02237,0,,La Fayette,KY,159,59,14.46541%,39.5549
75847,13.02201,0,19061,Kennard,TX,1167,498,10.45416%,46.46687
62876,13.0216,0,,Radom,IL,292,52,3.08219%,59.1689
17215,13.02147,0,,Burnt Cabins,PA,199,83,7.53769%,51.48675
45647,13.02107,0,19062,Londonderry,OH,1252,554,5.91054%,54.28502
48889,13.02048,0,19063,Sumner,MI,900,379,6%,54.13072
62954,13.02012,0,,Junction,IL,407,191,7.37101%,51.75873
34974,13.01574,0,19064,Okeechobee,FL,15569,6245,10.36675%,46.59632
44430,13.01035,0,19065,Leavittsburg,OH,4045,1283,5.63659%,54.74529
70581,13.00911,0,,Roanoke,LA,491,216,10.99796%,45.50448
79225,13.00877,0,19066,Chillicothe,TX,733,321,12.00546%,43.76799
50144,13.00804,0,19067,Leon,IA,1933,801,12.41593%,43.05273
15633,13.00743,0,,Forbes Road,PA,297,115,12.12121%,43.56008
74737,13.00733,0,,Golden,OK,82,34,4.87805%,56.03981
82710,13.00721,0,,Aladdin,WY,315,147,26.03175%,19.58654
16641,13.0066,0,19068,Gallitzin,PA,1916,764,7.62004%,51.31284
83423,13.00593,0,19069,Dubois,ID,514,235,13.81323%,40.64021
48624,13.00265,0,19070,Gladwin,MI,11464,4772,9.99651%,47.21613
76261,12.99946,0,,Ringgold,TX,149,59,14.7651%,38.99394
83277,12.9994,0,,Springfield,ID,79,35,6.32911%,53.53053
61870,12.99914,0,19071,Ridge Farm,IL,870,384,8.85057%,49.17753
92539,12.99818,0,19072,Anza,CA,2613,1026,10.63911%,46.0929
58741,12.99735,0,,Granville,ND,407,187,14.98771%,38.59904
48886,12.99685,0,19073,Six Lakes,MI,1425,600,8.77193%,49.30698
27229,12.99581,0,19074,Candor,NC,2341,1032,9.09868%,48.7434
41822,12.99474,0,19075,Hindman,KY,1578,717,15.77947%,37.22999
38474,12.99303,0,19076,Mount Pleasant,TN,4636,2057,8.13201%,50.40798
26184,12.99138,0,19077,Waverly,WV,1378,629,8.56313%,49.66396
81003,12.9883,0,19078,Pueblo,CO,9835,3079,13.55363%,41.06387
23604,12.98503,0,19079,Fort Eustis,VA,2047,948,13.532%,41.09917
35672,12.98326,0,19080,Town Creek,AL,4412,2040,8.36355%,50.00524
22743,12.98197,0,,Syria,VA,300,124,16.33333%,36.27021
25270,12.9817,0,19081,Reedy,WV,676,263,11.98225%,43.76799
63877,12.98079,0,19082,Steele,MO,2617,1150,11.96026%,43.8046
30735,12.97913,0,19083,Resaca,GA,3450,1504,5.21739%,55.42132
31519,12.9776,0,19084,Broxton,GA,2116,928,10.06616%,47.06183
63873,12.97608,0,19085,Portageville,MO,3398,1473,10.8299%,45.74508
36274,12.97306,0,19086,Roanoke,AL,7627,3128,9.59748%,47.86731
75555,12.97069,0,19087,Bivins,TX,982,439,10.69246%,45.97914
14901,12.96735,0,19088,Elmira,NY,11203,3609,11.64867%,44.33025
27252,12.96398,0,19089,Goldston,NC,1072,455,9.14179%,48.64534
27980,12.96324,0,19090,Tyner,NC,1624,704,11.76108%,44.1315
31567,12.96268,0,,West Green,GA,447,165,8.72483%,49.3619
75223,12.9602,0,19091,Dallas,TX,8580,3329,14.51049%,39.38491
15067,12.95739,0,19092,New Eagle,PA,1673,671,10.04184%,47.08275
39209,12.95195,0,19093,Jackson,MS,18136,8472,16.40935%,36.10938
75472,12.94648,0,19094,Point,TX,1773,760,9.08065%,48.73817
65322,12.94587,0,,Blackwater,MO,447,190,10.96197%,45.49402
16678,12.94517,0,19095,Saxton,PA,2113,903,8.708%,49.37759
39730,12.9424,0,19096,Aberdeen,MS,7974,3528,11.88864%,43.89482
47390,12.93923,0,19097,Union City,IN,3611,1506,7.78178%,50.97155
72476,12.93694,0,19098,Walnut Ridge,AR,4698,1871,10.06811%,47.02914
35959,12.93483,0,19099,Cedar Bluff,AL,3001,1338,9.46351%,48.06607
95206,12.92676,0,19100,Stockton,CA,26398,10719,7.90211%,50.7558
28762,12.91832,0,19101,Old Fort,NC,4359,1847,8.8323%,49.13961
30906,12.90716,0,19102,Augusta,GA,36293,15613,9.8311%,47.4175
97481,12.89709,0,,Tenmile,OR,420,193,3.80952%,57.79069
45204,12.89575,0,19103,Cincinnati,OH,4470,1602,13.26622%,41.49407
38870,12.89399,0,19104,Smithville,MS,1925,845,6.85714%,52.53806
12917,12.89323,0,19105,Burke,NY,840,352,9.40476%,48.14322
56575,12.8929,0,,Ponsford,MN,373,183,15.81769%,37.09007
36759,12.89248,0,19106,Marion Junction,AL,1163,488,14.27343%,39.7445
36451,12.89118,0,19107,Grove Hill,AL,3553,1612,10.80777%,45.71631
58638,12.88999,0,19108,Hebron,ND,785,326,12.2293%,43.26587
35576,12.8891,0,19109,Millport,AL,2470,1043,9.79757%,47.45542
4628,12.88829,0,,Dennysville,ME,460,216,15.65217%,37.35944
75849,12.88811,0,,Latexo,TX,194,74,11.34021%,44.7853
72447,12.88766,0,19110,Monette,AR,1447,568,11.4029%,44.67677
61050,12.88717,0,,Mc Connell,IL,359,149,2.22841%,60.4765
70637,12.88697,0,,Dry Creek,LA,360,165,15%,38.46567
39337,12.88652,0,19111,Little Rock,MS,1294,618,9.81453%,47.4005
83632,12.88612,0,,Indian Valley,ID,161,62,16.77019%,35.41373
27343,12.88572,0,19112,Semora,NC,1279,473,9.22596%,48.40604
50605,12.88535,0,,Aredale,IA,101,39,1.9802%,60.88578
28090,12.88379,0,19113,Lawndale,NC,5565,2427,9.36208%,48.16283
49894,12.88212,0,19114,Wells,MI,518,225,10.03861%,46.99253
24464,12.88194,0,,Montebello,VA,80,20,0%,64.29077
22964,12.88194,0,,Piney River,VA,48,18,0%,64.29077
48877,12.88146,0,19115,Riverdale,MI,1611,724,8.00745%,50.48774
16731,12.88047,0,19116,Eldred,PA,2000,841,7.5%,51.36122
66780,12.8798,0,,Walnut,KS,434,186,10.82949%,45.62347
4655,12.8795,0,19117,Machiasport,ME,684,229,14.03509%,40.09363
29370,12.87915,0,19118,Mountville,SC,601,254,9.3178%,48.21775
42445,12.87678,0,19119,Princeton,KY,8023,3314,10.1583%,46.76893
15490,12.87438,0,19120,White,PA,719,336,5.28512%,55.16503
